Subscription,ResourceType,Name,ServiceName,Size,Status,VNet,Subnet,Location,ResourceGroup,ResourceId
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ClassicCompute/virtualMachines,qsvmuwpdsrc0,qsvmueba002,Standard_D5_v2,StoppedDeallocated,,,westus,qsvmuwpdsrc,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/qsvmuwpdsrc/providers/Microsoft.ClassicCompute/virtualMachines/qsvmuwpdsrc0
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ClassicNetwork/virtualNetworks,qsnetuedev,,,,,,eastus,Default-Networking,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Networking/providers/Microsoft.ClassicNetwork/virtualNetworks/qsnetuedev
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ClassicNetwork/virtualNetworks,qsvnuepd,,,,,,eastus,Default-Networking,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Networking/providers/Microsoft.ClassicNetwork/virtualNetworks/qsvnuepd
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ClassicNetwork/virtualNetworks,qsvnuwpd,,,,,,westus,Default-Networking,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Networking/providers/Microsoft.ClassicNetwork/virtualNetworks/qsvnuwpd
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ClassicStorage/storageAccounts,qsstueoppinsight,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/Microsoft.ClassicStorage/storageAccounts/qsstueoppinsight
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ClassicStorage/storageAccounts,qsstorageuseast,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/Microsoft.ClassicStorage/storageAccounts/qsstorageuseast
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ClassicStorage/storageAccounts,qsstorageuswest,,,,,,westus,Default-Storage-WestUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-WestUS/providers/Microsoft.ClassicStorage/storageAccounts/qsstorageuswest
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ClassicStorage/storageAccounts,qsstorageuestaging,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/Microsoft.ClassicStorage/storageAccounts/qsstorageuestaging
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ClassicStorage/storageAccounts,qsstorageuepreview,,,,,,eastus,Preview,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Preview/providers/Microsoft.ClassicStorage/storageAccounts/qsstorageuepreview
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ClassicStorage/storageAccounts,qsstorageuepreviewa,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/Microsoft.ClassicStorage/storageAccounts/qsstorageuepreviewa
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ClassicStorage/storageAccounts,qsvmstorage,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/Microsoft.ClassicStorage/storageAccounts/qsvmstorage
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ClassicStorage/storageAccounts,qsdbbackups,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/Microsoft.ClassicStorage/storageAccounts/qsdbbackups
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ClassicStorage/storageAccounts,qsstorageueproduction,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/Microsoft.ClassicStorage/storageAccounts/qsstorageueproduction
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ClassicStorage/storageAccounts,qsstoragedevautomation,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/Microsoft.ClassicStorage/storageAccounts/qsstoragedevautomation
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ClassicStorage/storageAccounts,qsstorageuedevdemo,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/Microsoft.ClassicStorage/storageAccounts/qsstorageuedevdemo
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ClassicStorage/storageAccounts,portalvhds5hy2xw26jnvb4,,,,,,southcentralus,Default-Storage-SouthCentralUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-SouthCentralUS/providers/Microsoft.ClassicStorage/storageAccounts/portalvhds5hy2xw26jnvb4
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ClassicStorage/storageAccounts,portalvhds10ltlxl7mbpk1,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/Microsoft.ClassicStorage/storageAccounts/portalvhds10ltlxl7mbpk1
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ClassicStorage/storageAccounts,devtestvhds794d143b3806,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/Microsoft.ClassicStorage/storageAccounts/devtestvhds794d143b3806
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ClassicStorage/storageAccounts,qsdiagnostics,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/Microsoft.ClassicStorage/storageAccounts/qsdiagnostics
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ClassicStorage/storageAccounts,qsstorageuedevsmoketest,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/Microsoft.ClassicStorage/storageAccounts/qsstorageuedevsmoketest
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ClassicStorage/storageAccounts,qsazcdn,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/Microsoft.ClassicStorage/storageAccounts/qsazcdn
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ClassicStorage/storageAccounts,qsstscmltest,,,,,,southcentralus,Default-Storage-SouthCentralUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-SouthCentralUS/providers/Microsoft.ClassicStorage/storageAccounts/qsstscmltest
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ClassicStorage/storageAccounts,portalvhdsw79qgyzp9w0th,,,,,,westus,Default-Storage-WestUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-WestUS/providers/Microsoft.ClassicStorage/storageAccounts/portalvhdsw79qgyzp9w0th
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Compute/virtualMachines,qsvmueprdhub,,Standard_F2,Running,qsvmueprdhub500,Succeeded,eastus,DevTools,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/DevTools/providers/Microsoft.Compute/virtualMachines/qsvmueprdhub
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Compute/virtualMachines/extensions,qsvmueprdhub/MicrosoftMonitoringAgent,,,,,,eastus,DEVTOOLS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/DEVTOOLS/providers/Microsoft.Compute/virtualMachines/qsvmueprdhub/extensions/MicrosoftMonitoringAgent
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Compute/virtualMachineScaleSets,qsvmuepxy,,,,,,eastus,QSRGUEPRDPXY,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/QSRGUEPRDPXY/providers/Microsoft.Compute/virtualMachineScaleSets/qsvmuepxy
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Compute/virtualMachineScaleSets,qsvmuedev,,,,,,eastus,QSRGUEPRDPXY,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/QSRGUEPRDPXY/providers/Microsoft.Compute/virtualMachineScaleSets/qsvmuedev
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.DataFactory/dataFactories,qsdfuwnypd,,,,,,westus,qsdfuwnypdgrp,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/qsdfuwnypdgrp/providers/Microsoft.DataFactory/dataFactories/qsdfuwnypd
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.DataFactory/dataFactories,qsdfuenypd,,,,,,eastus,qsdfuenypdgrp,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/qsdfuenypdgrp/providers/Microsoft.DataFactory/dataFactories/qsdfuenypd
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.DataLakeStore/accounts,qslakestoreuwprd01,,,,,,eastus2,qsdfuenypdgrp,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/qsdfuenypdgrp/providers/Microsoft.DataLakeStore/accounts/qslakestoreuwprd01
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.DocumentDb/databaseAccounts,qsuedevdoc01,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/Microsoft.DocumentDb/databaseAccounts/qsuedevdoc01
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,qsazcdn-eb3666b2-77c6-4ab6-91de-ba46c7deda43,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/microsoft.insights/alertrules/qsazcdn-eb3666b2-77c6-4ab6-91de-ba46c7deda43
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,qsstorageuedevdemo-a70fee11-58db-49fb-b614-f773d0df150f,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/microsoft.insights/alertrules/qsstorageuedevdemo-a70fee11-58db-49fb-b614-f773d0df150f
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,qsazcdn-de5c33c2-9ce2-4707-b969-2fa68d866c15,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/microsoft.insights/alertrules/qsazcdn-de5c33c2-9ce2-4707-b969-2fa68d866c15
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,modeling Disk Write Alert-827c9b3b-b12b-4255-83c3-d1a56f191710,,,,,,eastus,modeling,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/modeling/providers/microsoft.insights/alertrules/modeling Disk Write Alert-827c9b3b-b12b-4255-83c3-d1a56f191710
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,portalvhds10ltlxl7mbpk1-6257b871-b31d-45aa-8740-24f821b71e5f,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/microsoft.insights/alertrules/portalvhds10ltlxl7mbpk1-6257b871-b31d-45aa-8740-24f821b71e5f
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,qsvmuemodeling Disk Write Alert-67dff1a5-36d7-4220-8243-989182c8c80d,,,,,,eastus,modeling,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/modeling/providers/microsoft.insights/alertrules/qsvmuemodeling Disk Write Alert-67dff1a5-36d7-4220-8243-989182c8c80d
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,CPU Usage-f6ba6cbc-1236-476a-b59c-07c7b54edd64,,,,,,eastus,modeling,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/modeling/providers/microsoft.insights/alertrules/CPU Usage-f6ba6cbc-1236-476a-b59c-07c7b54edd64
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,modeling Disk Read Alert-cc874041-c5ee-4763-9bab-29a7c63c3951,,,,,,eastus,modeling,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/modeling/providers/microsoft.insights/alertrules/modeling Disk Read Alert-cc874041-c5ee-4763-9bab-29a7c63c3951
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,qsstorageuedevdemo-d4534f97-b2b5-4ec0-9e43-124dc3016d01,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/microsoft.insights/alertrules/qsstorageuedevdemo-d4534f97-b2b5-4ec0-9e43-124dc3016d01
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,qsvmuemodeling Disk Read Alert-c979c869-8992-4e42-a7bb-4c5d40f78ea9,,,,,,eastus,modeling,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/modeling/providers/microsoft.insights/alertrules/qsvmuemodeling Disk Read Alert-c979c869-8992-4e42-a7bb-4c5d40f78ea9
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,modeling-7c98bc42-d058-4dd6-a0d2-3fea981f7b86,,,,,,eastus,modeling,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/modeling/providers/microsoft.insights/alertrules/modeling-7c98bc42-d058-4dd6-a0d2-3fea981f7b86
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,failed connection,,,,,,eastus,Default-SQL-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-EastUS/providers/microsoft.insights/alertrules/failed connection
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,HIgh DB CPU,,,,,,eastus,Default-SQL-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-EastUS/providers/microsoft.insights/alertrules/HIgh DB CPU
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,DTUlessthen50,,,,,,eastus,Default-SQL-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-EastUS/providers/microsoft.insights/alertrules/DTUlessthen50
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,qsstorageuedevsmoketest-8188d02a-eadf-4780-ad36-a2f66b4e38ad,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/microsoft.insights/alertrules/qsstorageuedevsmoketest-8188d02a-eadf-4780-ad36-a2f66b4e38ad
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,dtu,,,,,,eastus,Default-SQL-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-EastUS/providers/microsoft.insights/alertrules/dtu
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,Production Database Failed Login,,,,,,eastus,Default-SQL-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-EastUS/providers/microsoft.insights/alertrules/Production Database Failed Login
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,High DB CPU,,,,,,westus,Default-SQL-WestUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-WestUS/providers/microsoft.insights/alertrules/High DB CPU
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,Readonly DB DTUs,,,,,,westus,Default-SQL-WestUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-WestUS/providers/microsoft.insights/alertrules/Readonly DB DTUs
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,migrated-test1-migrated-hs-qsprod-14c72ffb-a704-4176-9769-52a277857a22,,,,,,southcentralus,Default-ApplicationInsights-CentralUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-ApplicationInsights-CentralUS/providers/microsoft.insights/alertrules/migrated-test1-migrated-hs-qsprod-14c72ffb-a704-4176-9769-52a277857a22
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,migrated-test2-migrated-hs-qsvmueprdw1-6572ac2a-05f6-4e59-9bb6-a4366b4e62b2,,,,,,southcentralus,Default-ApplicationInsights-CentralUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-ApplicationInsights-CentralUS/providers/microsoft.insights/alertrules/migrated-test2-migrated-hs-qsvmueprdw1-6572ac2a-05f6-4e59-9bb6-a4366b4e62b2
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,migrated-test1-migrated-hs-qsvmueprdw1-afe29b9b-7058-4573-89ef-53919626d3de,,,,,,southcentralus,Default-ApplicationInsights-CentralUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-ApplicationInsights-CentralUS/providers/microsoft.insights/alertrules/migrated-test1-migrated-hs-qsvmueprdw1-afe29b9b-7058-4573-89ef-53919626d3de
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,qsstorageuedevsmoketest-666566c3-63e1-4456-b62d-74babc6ce419,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/microsoft.insights/alertrules/qsstorageuedevsmoketest-666566c3-63e1-4456-b62d-74babc6ce419
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,Storage-043fac49-695b-48d3-a5cb-4c9e2f093604,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/microsoft.insights/alertrules/Storage-043fac49-695b-48d3-a5cb-4c9e2f093604
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,Storage-609fd358-af7e-4900-8faf-cd96e14e3bd8,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/microsoft.insights/alertrules/Storage-609fd358-af7e-4900-8faf-cd96e14e3bd8
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,Storage-c087bff9-40d5-4678-96e4-d43ff489fab8,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/microsoft.insights/alertrules/Storage-c087bff9-40d5-4678-96e4-d43ff489fab8
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,qsvmstorage-3aa07ec7-30fa-4630-a341-eaad8f8fa26c,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/microsoft.insights/alertrules/qsvmstorage-3aa07ec7-30fa-4630-a341-eaad8f8fa26c
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,qsvmstorage-49d87ca8-d5f5-491c-8990-0089b0197053,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/microsoft.insights/alertrules/qsvmstorage-49d87ca8-d5f5-491c-8990-0089b0197053
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,Storage Queue,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/microsoft.insights/alertrules/Storage Queue
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,portalvhdsw79qgyzp9w0th-1d21820b-dc09-4386-9684-994e76960257,,,,,,eastus,Default-Storage-WestUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-WestUS/providers/microsoft.insights/alertrules/portalvhdsw79qgyzp9w0th-1d21820b-dc09-4386-9684-994e76960257
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,CPUHigh Default1,,,,,,eastus,Default-Web-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Web-EastUS/providers/microsoft.insights/alertrules/CPUHigh Default1
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,ForbiddenRequests laso-web,,,,,,eastus,Default-Web-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Web-EastUS/providers/microsoft.insights/alertrules/ForbiddenRequests laso-web
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,LongHttpQueue Default1,,,,,,eastus,Default-Web-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Web-EastUS/providers/microsoft.insights/alertrules/LongHttpQueue Default1
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,portalvhdsw79qgyzp9w0th-d5db7d8e-2f8f-4606-b096-f295b0c3515d,,,,,,eastus,Default-Storage-WestUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-WestUS/providers/microsoft.insights/alertrules/portalvhdsw79qgyzp9w0th-d5db7d8e-2f8f-4606-b096-f295b0c3515d
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,qsstorageuswest-3c6315d8-b0df-4536-a735-084449433db6,,,,,,eastus,Default-Storage-WestUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-WestUS/providers/microsoft.insights/alertrules/qsstorageuswest-3c6315d8-b0df-4536-a735-084449433db6
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,qsstorageuswest-dc16c35c-3f80-4456-b2f0-dc719cfd3069,,,,,,eastus,Default-Storage-WestUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-WestUS/providers/microsoft.insights/alertrules/qsstorageuswest-dc16c35c-3f80-4456-b2f0-dc719cfd3069
QuarterSpot Bizspark MSDN(Converted to EA),microsoft.insights/alertrules,qsstueoppinsight-7b02fe9e-2b1c-4f89-bf55-ea1615215e69,,,,,,eastus,Default-Storage-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Storage-EastUS/providers/microsoft.insights/alertrules/qsstueoppinsight-7b02fe9e-2b1c-4f89-bf55-ea1615215e69
